Boiler pressure (MPa),Boiler temperature (C),Condenser pressure (MPa),Condenser temperature (C),Power out (Watts per unit mass flow rate (kg/s),efficiency
0.5,62.74076704545455,0.1225,19.956427015250544,25.261944499087775,0.11272485075072304
0.5208333333333334,64.21132675065259,0.1225,19.956427015250544,26.02872225492024,0.11561737237343984
0.5416666666666666,65.63000794461468,0.1225,19.956427015250544,26.762272514546027,0.11835890425860922
0.5625,67.00620712185561,0.1225,19.956427015250544,27.48851676562009,0.12106026822191573
0.5833333333333334,68.3526706386537,0.1225,19.956427015250544,28.197379248231442,0.12367497468417549
0.6041666666666666,69.65924532246262,0.1225,19.956427015250544,28.866199559986683,0.1261113985956801
0.625,60.55214723926381,0.1225,19.956427015250544,24.069034811671344,0.10815067302028386
0.6458333333333333,72.17627184091128,0.1225,19.956427015250544,30.132658491862003,0.1306686395235638
0.6666666666666666,73.38295202239598,0.1225,19.956427015250544,30.73805393471966,0.1328229700526234
0.6875,74.56697298802561,0.1225,19.956427015250544,31.323716554795055,0.1348861129054898
0.7083333333333333,75.72728116587766,0.1225,19.956427015250544,31.88872884690315,0.13685590237008693
0.7291666666666666,76.85405501964988,0.1225,19.956427015250544,32.44130403769657,0.13877785464217457
0.75,77.97052518756699,0.1225,19.956427015250544,32.99005783090959,0.1406769185480021
0.7708333333333333,79.04661162710698,0.1225,19.956427015250544,33.513624034599445,0.14247644325113148
0.7916666666666666,80.11710144927537,0.1225,19.956427015250544,34.03313441512725,0.14425098535481787
0.8125,81.15229813664597,0.1225,19.956427015250544,34.5262011572305,0.14592329906019677
0.8333333333333333,82.18071519795657,0.1225,19.956427015250544,35.016019624158986,0.14757516851854624
0.8541666666666666,83.17848020434228,0.1225,19.956427015250544,35.491151984776195,0.14916859194469967
0.875,84.16989843028624,0.1225,19.956427015250544,35.961544472232475,0.1507371573572572
0.8958333333333333,85.13173284087411,0.1225,19.956427015250544,36.40984331178407,0.15222227863068227
0.9166666666666666,86.09025458324055,0.1225,19.956427015250544,36.85613682937114,0.15369304835733286
0.9375,87.01803607214428,0.1225,19.956427015250544,37.28382175069993,0.1550943863407096
0.9583333333333333,87.94581756104802,0.1225,19.956427015250544,37.71150667202872,0.15648885257622
0.9791666666666666,88.84282133906194,0.1225,19.956427015250544,38.12883147124634,0.1578519901577949
1.0,89.73791621911923,0.1225,19.956427015250544,38.545513714037554,0.15920728422442418
0.5,62.74076704545455,0.13822916666666665,23.111808236808233,23.156251758931063,0.10527689620922684
0.5208333333333334,64.21132675065259,0.13822916666666665,23.111808236808233,23.920586258930683,0.10824705095980149
0.5416666666666666,65.63000794461468,0.13822916666666665,23.111808236808233,24.65179050319506,0.11106171636839869
0.5625,67.00620712185561,0.13822916666666665,23.111808236808233,25.375925535266788,0.11383491927472837
0.5833333333333334,68.3526706386537,0.13822916666666665,23.111808236808233,26.082732595955378,0.11651876351891342
0.6041666666666666,69.65924532246262,0.13822916666666665,23.111808236808233,26.749417023473683,0.11901907388333019
0.625,60.55214723926381,0.13822916666666665,23.111808236808233,21.96904535856649,0.10058819496349083
0.6458333333333333,72.17627184091128,0.13822916666666665,23.111808236808233,28.011784358413195,0.12369485596755082
0.6666666666666666,73.38295202239598,0.13822916666666665,23.111808236808233,28.615231158114398,0.12590481565752681
0.6875,74.56697298802561,0.13822916666666665,23.111808236808233,29.198899046575917,0.12802086019771092
0.7083333333333333,75.72728116587766,0.13822916666666665,23.111808236808233,29.7618683756655,0.13004079371730606
0.7291666666666666,76.85405501964988,0.13822916666666665,23.111808236808233,30.31260210036882,0.13201163205166871
0.75,77.97052518756699,0.13822916666666665,23.111808236808233,30.859576339014097,0.13395883260016725
0.7708333333333333,79.04661162710698,0.13822916666666665,23.111808236808233,31.381438682921726,0.13580378916192878
0.7916666666666666,80.11710144927537,0.13822916666666665,23.111808236808233,31.899255693901097,0.13762293334974324
0.8125,81.15229813664597,0.13822916666666665,23.111808236808233,32.39069521949281,0.13933711088319445
0.8333333333333333,82.18071519795657,0.13822916666666665,23.111808236808233,32.87889917756118,0.14103016372448085
0.8541666666666666,83.17848020434228,0.13822916666666665,23.111808236808233,33.352474483169544,0.14266318149395688
0.875,84.16989843028624,0.13822916666666665,23.111808236808233,33.8213218119476,0.14427056720502726
0.8958333333333333,85.13173284087411,0.13822916666666665,23.111808236808233,34.26813094437662,0.14579231083713934
0.9166666666666666,86.09025458324055,0.13822916666666665,23.111808236808233,34.712940964067315,0.14729921094102355
0.9375,87.01803607214428,0.13822916666666665,23.111808236808233,35.13920000666954,0.14873486804933994
0.9583333333333333,87.94581756104802,0.13822916666666665,23.111808236808233,35.56545904927174,0.15016335826027824
0.9791666666666666,88.84282133906194,0.13822916666666665,23.111808236808233,35.98154730700952,0.1515598525576785
1.0,89.73791621911923,0.13822916666666665,23.111808236808233,36.39700475141254,0.15294820893359978
0.5,62.74076704545455,0.15395833333333334,26.02205040091638,21.236888625181194,0.09826880370769044
0.5208333333333334,64.21132675065259,0.15395833333333334,26.02205040091638,21.998932419662168,0.10131399638380166
0.5416666666666666,65.63000794461468,0.15395833333333334,26.02205040091638,22.72793582919192,0.10419932627456775
0.5625,67.00620712185561,0.15395833333333334,26.02205040091638,23.4500888765011,0.10704190848216516
0.5833333333333334,68.3526706386537,0.15395833333333334,26.02205040091638,24.1549636723191,0.10979250281566419
0.6041666666666666,69.65924532246262,0.15395833333333334,26.02205040091638,24.819641470752345,0.11235448393335838
0.625,60.55214723926381,0.15395833333333334,26.02205040091638,20.054757550651573,0.09346842830650078
0.6458333333333333,72.17627184091128,0.15395833333333334,26.02205040091638,26.07816206417027,0.11714464656592304
0.6666666666666666,73.38295202239598,0.15395833333333334,26.02205040091638,26.679775285188896,0.11940825926157081
0.6875,74.56697298802561,0.15395833333333334,26.02205040091638,27.261566999475065,0.12157531791064874
0.7083333333333333,75.72728116587766,0.15395833333333334,26.02205040091638,27.822615578359404,0.12364359901675498
0.7291666666666666,76.85405501964988,0.15395833333333334,26.02205040091638,28.371614778681902,0.1256615512810464
0.75,77.97052518756699,0.15395833333333334,26.02205040091638,28.9169117123013,0.1276551307689699
0.7708333333333333,79.04661162710698,0.15395833333333334,26.02205040091638,29.437166709191644,0.12954384742492595
0.7916666666666666,80.11710144927537,0.15395833333333334,26.02205040091638,29.95338606835088,0.13140594367112116
0.8125,81.15229813664597,0.15395833333333334,26.02205040091638,30.44328908153483,0.13316042486871013
0.8333333333333333,82.18071519795657,0.15395833333333334,26.02205040091638,30.92996827175591,0.134893118463363
0.8541666666666666,83.17848020434228,0.15395833333333334,26.02205040091638,31.40207190904016,0.13656423743416687
0.875,84.16989843028624,0.15395833333333334,26.02205040091638,31.869458564222384,0.1382089723211009
0.8958333333333333,85.13173284087411,0.15395833333333334,26.02205040091638,32.31485827203372,0.13976594087051367
0.9166666666666666,86.09025458324055,0.15395833333333334,26.02205040091638,32.75826460574652,0.14130758667725216
0.9375,87.01803607214428,0.15395833333333334,26.02205040091638,33.18317321468308,0.14277623862008545
0.9583333333333333,87.94581756104802,0.15395833333333334,26.02205040091638,33.608081823619585,0.14423743489319182
0.9791666666666666,88.84282133906194,0.15395833333333334,26.02205040091638,34.022994635395634,0.1456659800425762
1.0,89.73791621911923,0.15395833333333334,26.02205040091638,34.43728748694008,0.147086099214035
0.5,62.74076704545455,0.1696875,28.68465909090909,19.502994368966057,0.09174687059929029
0.5208333333333334,64.21132675065259,0.1696875,28.68465909090909,20.2628551165445,0.09486349276521822
0.5416666666666666,65.63000794461468,0.1696875,28.68465909090909,20.98975975607334,0.09781606269796703
0.5625,67.00620712185561,0.1696875,28.68465909090909,21.710019261339824,0.10072465135317718
0.5833333333333334,68.3526706386537,0.1696875,28.68465909090909,22.413047140260943,0.10353873005450735
0.6041666666666666,69.65924532246262,0.1696875,28.68465909090909,23.075808286280562,0.1061593323452149
0.625,60.55214723926381,0.1696875,28.68465909090909,18.325413174546327,0.08683925317511577
0.6458333333333333,72.17627184091128,0.1696875,28.68465909090909,24.33065172692139,0.11105816214419223
0.6666666666666666,73.38295202239598,0.1696875,28.68465909090909,24.930510574645893,0.11337272379501252
0.6875,74.56697298802561,0.1696875,28.68465909090909,25.51050797144279,0.11558820427734254
0.7083333333333333,75.72728116587766,0.1696875,28.68465909090909,26.069720431381228,0.11770235487337154
0.7291666666666666,76.85405501964988,0.1696875,28.68465909090909,26.6170581472133,0.11976500202759412
0.75,77.97052518756699,0.1696875,28.68465909090909,27.160747254157627,0.1218025714687461
0.7708333333333333,79.04661162710698,0.1696875,28.68465909090909,27.679460027942042,0.12373277950813347
0.7916666666666666,80.11710144927537,0.1696875,28.68465909090909,28.194146255728185,0.12563559159484067
0.8125,81.15229813664597,0.1696875,28.68465909090909,28.68257347141349,0.12742826326866386
0.8333333333333333,82.18071519795657,0.1696875,28.68465909090909,29.16778787767234,0.1291985112877173
0.8541666666666666,83.17848020434228,0.1696875,28.68465909090909,29.63847652541125,0.13090571630771308
0.875,84.16989843028624,0.1696875,28.68465909090909,30.10445850142463,0.13258581707830597
0.8958333333333333,85.13173284087411,0.1696875,28.68465909090909,30.548501589123447,0.13417612745919283
0.9166666666666666,86.09025458324055,0.1696875,28.68465909090909,30.99055668416986,0.13575065521092702
0.9375,87.01803607214428,0.1696875,28.68465909090909,31.414163992135798,0.13725052163250542
0.9583333333333333,87.94581756104802,0.1696875,28.68465909090909,31.837771300101764,0.13874265404653388
0.9791666666666666,88.84282133906194,0.1696875,28.68465909090909,32.25154690674336,0.14020151763278477
1.0,89.73791621911923,0.1696875,28.68465909090909,32.66471273072011,0.141651678508523
0.5,62.74076704545455,0.18541666666666667,31.17153097798259,17.91607964789199,0.0856167962804384
0.5208333333333334,64.21132675065259,0.18541666666666667,31.17153097798259,18.67392912510695,0.08880282685781403
0.5416666666666666,65.63000794461468,0.18541666666666667,31.17153097798259,19.398899580942384,0.09182071567422015
0.5625,67.00620712185561,0.18541666666666667,31.17153097798259,20.117412621091262,0.09479338528939106
0.5833333333333334,68.3526706386537,0.18541666666666667,31.17153097798259,20.818736682134983,0.09766907948831256
0.6041666666666666,69.65924532246262,0.18541666666666667,31.17153097798259,21.479730224368012,0.1003465809873926
0.625,60.55214723926381,0.18541666666666667,31.17153097798259,16.742573309031883,0.08060440915642246
0.6458333333333333,72.17627184091128,0.18541666666666667,31.17153097798259,22.7311812871003,0.10535085027013624
0.6666666666666666,73.38295202239598,0.18541666666666667,31.17153097798259,23.329420965030693,0.10771482876515383
0.6875,74.56697298802561,0.18541666666666667,31.17153097798259,23.90776265574698,0.10997727443782639
0.7083333333333333,75.72728116587766,0.18541666666666667,31.17153097798259,24.465281174512768,0.11213591561865359
0.7291666666666666,76.85405501964988,0.18541666666666667,31.17153097798259,25.011084684383633,0.11424188976295847
0.75,77.97052518756699,0.18541666666666667,31.17153097798259,25.553288665271538,0.11632208982728916
0.7708333333333333,79.04661162710698,0.18541666666666667,31.17153097798259,26.070576319485355,0.11829249842889945
0.7916666666666666,80.11710144927537,0.18541666666666667,31.17153097798259,26.58384574375671,0.120234752542876
0.8125,81.15229813664597,0.18541666666666667,31.17153097798259,27.07090859826178,0.12206441326467196
0.8333333333333333,82.18071519795657,0.18541666666666667,31.17153097798259,27.55476871723772,0.12387102774892193
0.8541666666666666,83.17848020434228,0.18541666666666667,31.17153097798259,28.02414862381272,0.12561316958895377
0.875,84.16989843028624,0.18541666666666667,31.17153097798259,28.488831289391015,0.12732750438951249
0.8958333333333333,85.13173284087411,0.18541666666666667,31.17153097798259,28.931619025468507,0.12895008414514209
0.9166666666666666,86.09025458324055,0.18541666666666667,31.17153097798259,29.37242369121222,0.1305564312374375
0.9375,87.01803607214428,0.18541666666666667,31.17153097798259,29.794826247049315,0.13208649769793301
0.9583333333333333,87.94581756104802,0.18541666666666667,31.17153097798259,30.21722880288644,0.13360855656161377
0.9791666666666666,88.84282133906194,0.18541666666666667,31.17153097798259,30.629949753112044,0.13509673106267484
1.0,89.73791621911923,0.18541666666666667,31.17153097798259,31.0420702299225,0.13657593047080285
0.5,62.74076704545455,0.20114583333333333,33.50339393939394,16.454902505216552,0.07982475029661361
0.5208333333333334,64.21132675065259,0.20114583333333333,33.50339393939394,17.210864677340027,0.08307830707565128
0.5416666666666666,65.63000794461468,0.20114583333333333,33.50339393939394,17.934019633715735,0.08615972451815043
0.5625,67.00620712185561,0.20114583333333333,33.50339393939394,18.65089203279345,0.0891946915089873
0.5833333333333334,68.3526706386537,0.20114583333333333,33.50339393939394,19.35061517833728,0.09213026973747764
0.6041666666666666,69.65924532246262,0.20114583333333333,33.50339393939394,20.009948388993763,0.09486306442942145
0.625,60.55214723926381,0.20114583333333333,33.50339393939394,15.28510892786241,0.07470995150833643
0.6458333333333333,72.17627184091128,0.20114583333333333,33.50339393939394,21.258211833291256,0.09996975905333687
0.6666666666666666,73.38295202239598,0.20114583333333333,33.50339393939394,21.854929444750837,0.10238172343318203
0.6875,74.56697298802561,0.20114583333333333,33.50339393939394,22.431715035730747,0.10468976780189108
0.7083333333333333,75.72728116587766,0.20114583333333333,33.50339393939394,22.98764183907025,0.10689159947020867
0.7291666666666666,76.85405501964988,0.20114583333333333,33.50339393939394,23.532002425617634,0.10903961883708636
0.75,77.97052518756699,0.20114583333333333,33.50339393939394,24.072809200730603,0.11116117812136199
0.7708333333333333,79.04661162710698,0.20114583333333333,33.50339393939394,24.588755544742696,0.1131705792539598
0.7916666666666666,80.11710144927537,0.20114583333333333,33.50339393939394,25.100691405153555,0.11515108296340758
0.8125,81.15229813664597,0.20114583333333333,33.50339393939394,25.58646954542337,0.1170166066384026
0.8333333333333333,82.18071519795657,0.20114583333333333,33.50339393939394,26.069054333920974,0.11885847406621196
0.8541666666666666,83.17848020434228,0.20114583333333333,33.50339393939394,26.537201335871885,0.12063447569516149
0.875,84.16989843028624,0.20114583333333333,33.50339393939394,27.000659881476565,0.12238198343589583
0.8958333333333333,85.13173284087411,0.20114583333333333,33.50339393939394,27.44226444487242,0.124035825944445
0.9166666666666666,86.09025458324055,0.20114583333333333,33.50339393939394,27.88189052303582,0.12567299486539474
0.9375,87.01803607214428,0.20114583333333333,33.50339393939394,28.30315703922369,0.12723230854590376
0.9583333333333333,87.94581756104802,0.20114583333333333,33.50339393939394,28.724423555411562,0.12878334541973618
0.9791666666666666,88.84282133906194,0.20114583333333333,33.50339393939394,29.136148278973195,0.1302998920299384
1.0,89.73791621911923,0.20114583333333333,33.50339393939394,29.54728120061324,0.13180719561749563
0.5,62.74076704545455,0.21687499999999998,35.697450034458996,15.094539825181073,0.0742869191655401
0.5208333333333334,64.21132675065259,0.21687499999999998,35.697450034458996,15.848647824334023,0.07760610991724341
0.5416666666666666,65.63000794461468,0.21687499999999998,35.697450034458996,16.570018505576144,0.08074925471743338
0.5625,67.00620712185561,0.21687499999999998,35.697450034458996,17.28527684211869,0.08384475189705635
0.5833333333333334,68.3526706386537,0.21687499999999998,35.697450034458996,17.983424595234936,0.08683849894866727
0.6041666666666666,69.65924532246262,0.21687499999999998,35.697450034458996,18.641124576005524,0.08962497064558046
0.625,60.55214723926381,0.21687499999999998,35.697450034458996,13.928258296756695,0.06907212995620106
0.6458333333333333,72.17627184091128,0.21687499999999998,35.697450034458996,19.886251070400874,0.0948310503012537
0.6666666666666666,73.38295202239598,0.21687499999999998,35.697450034458996,20.481470043532283,0.0972895576436519
0.6875,74.56697298802561,0.21687499999999998,35.697450034458996,21.056723867143774,0.09964180885342933
0.7083333333333333,75.72728116587766,0.21687499999999998,35.697450034458996,21.611084233693703,0.10188549161482452
0.7291666666666666,76.85405501964988,0.21687499999999998,35.697450034458996,22.154023222315857,0.10407425507289693
0.75,77.97052518756699,0.21687499999999998,35.697450034458996,22.69345290238843,0.10623588916074785
0.7708333333333333,79.04661162710698,0.21687499999999998,35.697450034458996,23.208076561851016,0.10828306087210746
0.7916666666666666,80.11710144927537,0.21687499999999998,35.697450034458996,23.718697278241876,0.11030060776110136
0.8125,81.15229813664597,0.21687499999999998,35.697450034458996,24.203207826237616,0.11220085168092889
0.8333333333333333,82.18071519795657,0.21687499999999998,35.697450034458996,24.684534156902117,0.11407684242229801
0.8541666666666666,83.17848020434228,0.21687499999999998,35.697450034458996,25.15146399966727,0.11588561182584928
0.875,84.16989843028624,0.21687499999999998,35.697450034458996,25.61371393733816,0.11766521618869956
0.8958333333333333,85.13173284087411,0.21687499999999998,35.697450034458996,26.054149752168826,0.11934929740274623
0.9166666666666666,86.09025458324055,0.21687499999999998,35.697450034458996,26.49261154504751,0.12101627339442698
0.9375,87.01803607214428,0.21687499999999998,35.697450034458996,26.912755193431167,0.12260386368420913
0.9583333333333333,87.94581756104802,0.21687499999999998,35.697450034458996,27.332898841814796,0.12418291257892701
0.9791666666666666,88.84282133906194,0.21687499999999998,35.697450034458996,27.74363679588393,0.12572689314952606
1.0,89.73791621911923,0.21687499999999998,35.697450034458996,28.153791389133374,0.12726136846289404
0.5,62.74076704545455,0.23260416666666667,37.7703291911925,13.8505635583534,0.0691182436133404
0.5208333333333334,64.21132675065259,0.23260416666666667,37.7703291911925,14.603012286064512,0.07250169384698468
0.5416666666666666,65.63000794461468,0.23260416666666667,37.7703291911925,15.322786124140919,0.07570525849698027
0.5625,67.00620712185561,0.23260416666666667,37.7703291911925,16.036599640520762,0.07885995447668064
0.5833333333333334,68.3526706386537,0.23260416666666667,37.7703291911925,16.733337111140372,0.08191057594501411
0.6041666666666666,69.65924532246262,0.23260416666666667,37.7703291911925,17.38957515269675,0.08474954783298592
0.625,60.55214723926381,0.23260416666666667,37.7703291911925,12.687399310714795,0.06380526368162509
0.6458333333333333,72.17627184091128,0.23260416666666667,37.7703291911925,18.63189343859375,0.09005280803188477
0.6666666666666666,73.38295202239598,0.23260416666666667,37.7703291911925,19.225770681079496,0.0925568100267789
0.6875,74.56697298802561,0.23260416666666667,37.7703291911925,19.79965318530614,0.09495227985396236
0.7083333333333333,75.72728116587766,0.23260416666666667,37.7703291911925,20.35261126796226,0.09723688768569018
0.7291666666666666,76.85405501964988,0.23260416666666667,37.7703291911925,20.89427733349791,0.09946546284060699
0.75,77.97052518756699,0.23260416666666667,37.7703291911925,21.432473837613344,0.10166624002796752
0.7708333333333333,79.04661162710698,0.23260416666666667,37.7703291911925,21.94591291708818,0.10375029844838124
0.7916666666666666,80.11710144927537,0.23260416666666667,37.7703291911925,22.455355788209914,0.10580401559466436
0.8125,81.15229813664597,0.23260416666666667,37.7703291911925,22.938730961113777,0.10773815878746457
0.8333333333333333,82.18071519795657,0.23260416666666667,37.7703291911925,23.41893007498453,0.10964746012923475
0.8541666666666666,83.17848020434228,0.23260416666666667,37.7703291911925,23.88476958626552,0.11148821048771178
0.875,84.16989843028624,0.23260416666666667,37.7703291911925,24.3459368298835,0.11329913628618098
0.8958333333333333,85.13173284087411,0.23260416666666667,37.7703291911925,24.78532555049918,0.1150127238840161
0.9166666666666666,86.09025458324055,0.23260416666666667,37.7703291911925,25.222744235479468,0.11670878076077139
0.9375,87.01803607214428,0.23260416666666667,37.7703291911925,25.641881767408364,0.11832395546270846
0.9583333333333333,87.94581756104802,0.23260416666666667,37.7703291911925,26.06101929933729,0.11993032672738325
0.9791666666666666,88.84282133906194,0.23260416666666667,37.7703291911925,26.470872691256517,0.12150104121915958
1.0,89.73791621911923,0.23260416666666667,37.7703291911925,26.88015026140809,0.12306198993430227
0.5,62.74076704545455,0.24833333333333332,39.73581780538302,12.651638796175178,0.06398489272916925
0.5208333333333334,64.21132675065259,0.24833333333333332,39.73581780538302,13.402405394695307,0.06743166178759478
0.5416666666666666,65.63000794461468,0.24833333333333332,39.73581780538302,14.120559857342357,0.0706947473279982
0.5625,67.00620712185561,0.24833333333333332,39.73581780538302,14.832906813906249,0.07390776238746309
